latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
13.12453,109.15761,317.11,1.05,1.02,2025-09-18,0733,Aqua,MODIS,67,6.1NRT,294.69,10.49,D
12.71252,108.85773,314.53,1.02,1.01,2025-09-18,0733,Aqua,MODIS,61,6.1NRT,293.2,8.22,D
10.95118,107.49432,314.69,1.02,1.01,2025-09-18,0733,Aqua,MODIS,40,6.1NRT,294.13,8.91,D
10.75763,107.11863,312.58,1.05,1.02,2025-09-18,0733,Aqua,MODIS,56,6.1NRT,293.49,5.81,D
10.66163,106.67065,316.24,1.09,1.04,2025-09-18,0733,Aqua,MODIS,51,6.1NRT,294.66,7.9,D
10.48541,106.36085,315.7,1.12,1.06,2025-09-18,0733,Aqua,MODIS,48,6.1NRT,295.78,9.67,D
21.13382,105.27016,312.64,1.01,1.01,2025-09-18,0737,Aqua,MODIS,55,6.1NRT,293.58,3.97,D
22.48512,104.53948,310.26,1.03,1.02,2025-09-18,0737,Aqua,MODIS,64,6.1NRT,295.15,5.25,D
21.1324,105.26077,324.7,1.02,1.01,2025-09-18,0737,Aqua,MODIS,80,6.1NRT,294.51,15.8,D
21.36294,106.90364,314.96,1.02,1.01,2025-09-18,0737,Aqua,MODIS,67,6.1NRT,293.07,7.53,D
21.3036,106.73829,311.45,1.01,1.01,2025-09-18,0737,Aqua,MODIS,44,6.1NRT,288.56,6.53,D
16.13404,108.11456,310.5,1.1,1.05,2025-09-19,0219,Terra,MODIS,0,6.1NRT,288.74,5.74,D
22.63864,105.07877,322.7,2.41,1.5,2025-09-20,0258,Terra,MODIS,80,6.1NRT,290.82,60.75,D
21.24393,106.13558,313.93,3.09,1.67,2025-09-20,0258,Terra,MODIS,48,6.1NRT,292.61,26.75,D
13.13352,109.19582,327.97,1.45,1.19,2025-09-20,0714,Aqua,MODIS,84,6.1NRT,293.53,35.69,D
13.10438,109.14809,325.73,1.46,1.19,2025-09-20,0714,Aqua,MODIS,82,6.1NRT,290.76,32.84,D
21.90942,106.87796,314,1.46,1.2,2025-09-20,0714,Aqua,MODIS,64,6.1NRT,294.28,12.68,D
21.63767,106.06544,312.97,1.68,1.28,2025-09-20,0714,Aqua,MODIS,64,6.1NRT,294.73,13.56,D
21.63801,106.07075,313.71,1.68,1.28,2025-09-20,0714,Aqua,MODIS,66,6.1NRT,294.6,13.9,D
21.34893,106.60603,315,1.57,1.23,2025-09-20,0714,Aqua,MODIS,58,6.1NRT,295.14,11.3,D
21.05995,106.80161,313.58,1.54,1.22,2025-09-20,0714,Aqua,MODIS,55,6.1NRT,291.45,11.6,D
20.17604,105.06824,309.57,2.14,1.42,2025-09-20,0714,Aqua,MODIS,59,6.1NRT,292.93,14.14,D
20.17966,105.08751,310.41,2.13,1.42,2025-09-20,0714,Aqua,MODIS,61,6.1NRT,291.7,16.12,D
15.20681,108.84946,312.08,1.41,1.18,2025-09-20,0714,Aqua,MODIS,39,6.1NRT,292.89,7.02,D
14.82168,108.82446,310.29,1.44,1.19,2025-09-20,0714,Aqua,MODIS,66,6.1NRT,292.93,7.24,D
13.84628,108.59339,311.6,1.55,1.23,2025-09-20,0714,Aqua,MODIS,62,6.1NRT,293,10.04,D
13.49788,108.96203,312.84,1.48,1.2,2025-09-20,0714,Aqua,MODIS,70,6.1NRT,285.76,13.62,D
13.52687,109.20791,321.13,1.42,1.18,2025-09-20,0714,Aqua,MODIS,79,6.1NRT,292.55,21.8,D
13.45763,108.91346,313.43,1.49,1.21,2025-09-20,0714,Aqua,MODIS,45,6.1NRT,291.76,14.67,D
13.43212,109.12498,321.1,1.45,1.19,2025-09-20,0714,Aqua,MODIS,79,6.1NRT,293.02,23.14,D
13.39708,109.17113,316.69,1.44,1.19,2025-09-20,0714,Aqua,MODIS,57,6.1NRT,294.53,13.85,D
13.334,109.04812,314.08,1.47,1.2,2025-09-20,0714,Aqua,MODIS,66,6.1NRT,294.54,8.76,D
13.28459,109.18272,315.68,1.44,1.19,2025-09-20,0714,Aqua,MODIS,34,6.1NRT,294.84,11.14,D
13.13148,109.18325,323.55,1.45,1.19,2025-09-20,0714,Aqua,MODIS,81,6.1NRT,295.35,27.62,D
22.64558,105.09256,311.12,1.89,1.34,2025-09-20,0716,Aqua,MODIS,64,6.1NRT,294.07,14.05,D
21.99352,105.01283,311.07,1.98,1.37,2025-09-20,0716,Aqua,MODIS,61,6.1NRT,293.45,12.18,D
22.65291,105.08394,310.83,1.89,1.34,2025-09-20,0716,Aqua,MODIS,55,6.1NRT,294.1,12.57,D
22.2725,104.71453,310.09,2.05,1.39,2025-09-20,0716,Aqua,MODIS,60,6.1NRT,293.97,12.44,D
15.19722,108.82227,312.02,1.11,1.05,2025-09-21,0158,Terra,MODIS,55,6.1NRT,293.75,4.91,D
13.54785,109.22712,341.25,1.04,1.02,2025-09-21,0158,Terra,MODIS,91,6.1NRT,292.94,42.02,D
13.56849,109.2106,313.5,1.05,1.02,2025-09-21,0158,Terra,MODIS,58,6.1NRT,293.2,6.24,D
13.66077,109.07623,327.46,1.06,1.03,2025-09-21,0158,Terra,MODIS,82,6.1NRT,292.98,22.37,D
13.6621,109.06661,317.15,1.06,1.03,2025-09-21,0158,Terra,MODIS,71,6.1NRT,292.4,10.4,D
13.13198,109.16652,319.96,1.04,1.02,2025-09-21,0200,Terra,MODIS,72,6.1NRT,290.58,12.63,D
9.50134,104.86189,321.77,1.01,1,2025-09-21,0752,Aqua,MODIS,77,6.1NRT,295.76,13.99,D
18.8674,105.55156,312.74,1.3,1.13,2025-09-21,0754,Aqua,MODIS,48,6.1NRT,292.57,8.69,D
19.55575,105.10311,314.54,1.25,1.11,2025-09-21,0754,Aqua,MODIS,65,6.1NRT,296.69,8.3,D
19.11909,105.52817,314.34,1.31,1.13,2025-09-21,0754,Aqua,MODIS,61,6.1NRT,295.01,8.2,D
18.04792,106.09264,311.25,1.37,1.16,2025-09-21,0754,Aqua,MODIS,47,6.1NRT,282.81,11.49,D
19.32296,105.1823,309.98,1.29,1.13,2025-09-22,0236,Terra,MODIS,61,6.1NRT,289.83,6.25,D
19.55808,105.13298,305.21,1.27,1.12,2025-09-22,0236,Terra,MODIS,36,6.1NRT,279.65,7.03,D
16.08243,108.12603,315.23,2.4,1.49,2025-09-22,0238,Terra,MODIS,30,6.1NRT,289.98,21.65,D
11.04337,105.95567,311.04,1.31,1.14,2025-09-23,0729,Aqua,MODIS,61,6.1NRT,286.7,7.41,D
19.47915,105.20435,322.41,1.12,1.05,2025-09-23,0731,Aqua,MODIS,79,6.1NRT,294.55,17.86,D
19.47561,105.59903,313.98,1.08,1.04,2025-09-23,0731,Aqua,MODIS,63,6.1NRT,294.49,7.48,D
19.42165,105.66483,315.46,1.07,1.03,2025-09-23,0731,Aqua,MODIS,69,6.1NRT,296.34,7.87,D
19.19573,105.06501,310.62,1.14,1.07,2025-09-23,0731,Aqua,MODIS,64,6.1NRT,293.8,6.67,D
19.20576,105.22913,313.5,1.12,1.06,2025-09-23,0731,Aqua,MODIS,60,6.1NRT,294.62,8.09,D
19.1582,105.40536,312.21,1.1,1.05,2025-09-23,0731,Aqua,MODIS,48,6.1NRT,294.83,5.2,D
19.06052,105.37701,312.09,1.11,1.05,2025-09-23,0731,Aqua,MODIS,53,6.1NRT,294.3,5.59,D
18.09822,106.20735,312.43,1.06,1.03,2025-09-23,0731,Aqua,MODIS,47,6.1NRT,289.98,6.55,D
20.50428,105.48084,311.87,1.07,1.03,2025-09-23,0733,Aqua,MODIS,39,6.1NRT,294.31,4.82,D
22.1547,105.25552,314.13,1.05,1.02,2025-09-23,0733,Aqua,MODIS,68,6.1NRT,295.05,6.81,D
21.24964,103.95776,319.44,1.22,1.1,2025-09-23,0733,Aqua,MODIS,76,6.1NRT,294.66,16.55,D
20.51482,105.4892,313.83,1.07,1.03,2025-09-23,0733,Aqua,MODIS,58,6.1NRT,294.27,7.17,D
19.29547,105.54592,305.85,1.12,1.05,2025-09-23,1410,Terra,MODIS,66,6.1NRT,290.88,5.19,N
21.5572,107.88728,311.36,1.01,1.01,2025-09-24,0217,Terra,MODIS,65,6.1NRT,291.24,6.71,D
11.70715,108.0672,304.87,1.26,1.11,2025-09-24,0219,Terra,MODIS,37,6.1NRT,286.3,4.75,D
11.70542,108.07841,305.84,1.26,1.11,2025-09-24,0219,Terra,MODIS,47,6.1NRT,286.74,5.47,D
15.74715,108.22923,312.17,1.54,1.22,2025-09-26,0748,Aqua,MODIS,0,6.1NRT,288.79,12.25,D
15.74425,108.2354,311.86,1.54,1.22,2025-09-26,0748,Aqua,MODIS,29,6.1NRT,289.93,10.6,D
21.44812,105.88303,316.86,1.35,1.15,2025-09-27,0236,Terra,MODIS,27,6.1NRT,292.11,9.37,D
20.84366,105.87073,314.14,1.38,1.16,2025-09-27,0236,Terra,MODIS,60,6.1NRT,290.84,10,D
20.92748,105.67171,311.9,1.34,1.15,2025-09-27,0236,Terra,MODIS,58,6.1NRT,289.96,8.44,D
20.98519,106.07015,310.46,1.41,1.18,2025-09-27,0236,Terra,MODIS,20,6.1NRT,288.37,6.55,D
21.12194,105.99467,319.52,1.39,1.17,2025-09-27,0236,Terra,MODIS,48,6.1NRT,291.18,15.19,D
21.16741,105.83766,314.89,1.36,1.15,2025-09-27,0236,Terra,MODIS,64,6.1NRT,291.69,9.1,D
21.15038,106.12708,317.7,1.42,1.18,2025-09-27,0236,Terra,MODIS,48,6.1NRT,290.43,14.35,D
21.15259,106.11391,316.01,1.41,1.18,2025-09-27,0236,Terra,MODIS,35,6.1NRT,290.85,11.58,D
21.23893,105.96258,312.16,1.38,1.16,2025-09-27,0236,Terra,MODIS,60,6.1NRT,291.23,7.78,D
22.47167,106.59645,310.23,1.44,1.19,2025-09-27,0236,Terra,MODIS,61,6.1NRT,292.82,8.03,D
21.66346,103.45975,302.48,4.68,1.98,2025-09-28,0317,Terra,MODIS,14,6.1NRT,286.93,23.8,D
10.79031,106.99046,309.83,1.15,1.07,2025-09-29,0219,Terra,MODIS,40,6.1NRT,290.31,6.34,D
10.97973,106.95875,311.29,1.14,1.06,2025-09-29,0219,Terra,MODIS,49,6.1NRT,286.39,6.82,D
15.08114,108.73327,341.39,1.08,1.04,2025-10-01,0200,Terra,MODIS,91,6.1NRT,297.62,44.64,D
14.88476,108.55685,310.26,1.1,1.04,2025-10-01,0200,Terra,MODIS,61,6.1NRT,295.57,5.36,D
10.66187,106.67517,313.76,1.23,1.1,2025-10-01,0202,Terra,MODIS,0,6.1NRT,293.49,7.43,D
13.4209,107.65946,314,1.15,1.07,2025-10-01,0744,Aqua,MODIS,61,6.1NRT,299.49,6.24,D
13.43176,109.11366,312.62,1.41,1.18,2025-10-01,0744,Aqua,MODIS,59,6.1NRT,294.96,10.55,D
14.59689,109.04163,318.73,1.45,1.19,2025-10-01,0744,Aqua,MODIS,74,6.1NRT,297.99,17.27,D
14.08965,108.75777,315.98,1.36,1.16,2025-10-01,0744,Aqua,MODIS,70,6.1NRT,286.27,20.42,D
16.60649,107.29377,309.07,1.2,1.09,2025-10-01,0746,Aqua,MODIS,45,6.1NRT,279.65,7.88,D
16.60795,107.30467,307.68,1.2,1.09,2025-10-01,0746,Aqua,MODIS,47,6.1NRT,279.65,6.86,D
15.29808,108.77659,324.05,1.42,1.18,2025-10-01,0746,Aqua,MODIS,75,6.1NRT,298.4,24.55,D
15.0104,108.90858,308.75,1.13,1.06,2025-10-01,1957,Aqua,MODIS,75,6.1NRT,292.31,8.55,N
15.01202,108.89836,331.1,1.13,1.06,2025-10-01,1957,Aqua,MODIS,100,6.1NRT,292.5,34.58,N
21.24135,105.96707,312.27,1.41,1.18,2025-10-02,0236,Terra,MODIS,64,6.1NRT,296.26,9.08,D
21.10014,106.00265,318.48,1.43,1.18,2025-10-02,0236,Terra,MODIS,52,6.1NRT,296.82,14.44,D
21.19056,105.77749,312.95,1.38,1.16,2025-10-02,0236,Terra,MODIS,64,6.1NRT,295.94,8.36,D
21.19267,105.76469,312.92,1.37,1.16,2025-10-02,0236,Terra,MODIS,65,6.1NRT,295.63,8.63,D
21.22446,106.00472,311.68,1.42,1.18,2025-10-02,0236,Terra,MODIS,26,6.1NRT,295.1,7.33,D
21.33273,105.34914,314.53,1.29,1.13,2025-10-02,0236,Terra,MODIS,67,6.1NRT,295.6,9.19,D
21.24097,106.13837,316.58,1.45,1.19,2025-10-02,0236,Terra,MODIS,53,6.1NRT,296.89,12.03,D
19.99193,105.6208,320.29,1.41,1.17,2025-10-02,0236,Terra,MODIS,68,6.1NRT,295.36,20.16,D
20.33289,105.92682,312.1,1.46,1.19,2025-10-02,0236,Terra,MODIS,63,6.1NRT,296.87,9.55,D
20.27283,106.42094,311.6,1.58,1.24,2025-10-02,0236,Terra,MODIS,59,6.1NRT,295.58,8.26,D
20.44216,106.31677,317.15,1.54,1.22,2025-10-02,0236,Terra,MODIS,73,6.1NRT,299.11,15.05,D
20.63781,105.87098,312.41,1.42,1.18,2025-10-02,0236,Terra,MODIS,56,6.1NRT,295.53,8.47,D
20.93046,105.67056,312.26,1.37,1.16,2025-10-02,0236,Terra,MODIS,63,6.1NRT,295.68,8.06,D
20.92304,106.08129,314.25,1.46,1.19,2025-10-02,0236,Terra,MODIS,38,6.1NRT,296.93,10.03,D
15.58159,108.06442,307.68,2.58,1.54,2025-10-02,0238,Terra,MODIS,42,6.1NRT,291.42,16.33,D
16.03969,108.08571,314.19,2.54,1.53,2025-10-02,0238,Terra,MODIS,70,6.1NRT,289.43,31.41,D
16.6126,106.60341,309.77,1.9,1.35,2025-10-02,0238,Terra,MODIS,58,6.1NRT,295.73,13.35,D
18.69525,105.62581,314.72,1.48,1.2,2025-10-02,0238,Terra,MODIS,40,6.1NRT,296.98,9.88,D
11.13843,106.54746,311.74,2.4,1.49,2025-10-02,0238,Terra,MODIS,61,6.1NRT,291.69,17.93,D
15.46021,108.22769,307.58,2.68,1.57,2025-10-02,0238,Terra,MODIS,45,6.1NRT,290.33,19.38,D
15.13442,108.55505,312.35,1.08,1.04,2025-10-03,0724,Aqua,MODIS,67,6.1NRT,296.92,6.11,D
13.45587,109.13336,320.46,1.06,1.03,2025-10-03,0724,Aqua,MODIS,51,6.1NRT,291.25,14.56,D
13.41536,109.16928,332.14,1.06,1.03,2025-10-03,0724,Aqua,MODIS,86,6.1NRT,291.78,28.92,D
13.41675,109.17838,338.33,1.06,1.03,2025-10-03,0724,Aqua,MODIS,90,6.1NRT,292.73,38.25,D
13.40635,109.1705,318.17,1.06,1.03,2025-10-03,0724,Aqua,MODIS,73,6.1NRT,291.4,12.77,D
13.40776,109.17969,318.48,1.06,1.03,2025-10-03,0724,Aqua,MODIS,74,6.1NRT,292.25,12.44,D
13.35231,109.18517,328.19,1.06,1.03,2025-10-03,0724,Aqua,MODIS,83,6.1NRT,294.15,22.24,D
13.34334,109.18663,345.47,1.06,1.03,2025-10-03,0724,Aqua,MODIS,81,6.1NRT,294.64,51.09,D
13.32427,109.12199,318.5,1.07,1.03,2025-10-03,0724,Aqua,MODIS,74,6.1NRT,293.28,12.01,D
13.3077,109.13416,316.56,1.07,1.03,2025-10-03,0724,Aqua,MODIS,72,6.1NRT,292.9,9.41,D
13.27163,109.07727,312.89,1.07,1.03,2025-10-03,0724,Aqua,MODIS,66,6.1NRT,292.17,7.14,D
13.1458,109.10477,321.52,1.07,1.03,2025-10-03,0724,Aqua,MODIS,78,6.1NRT,293.09,15.93,D
16.42488,107.29073,309.41,1.19,1.09,2025-10-03,0724,Aqua,MODIS,59,6.1NRT,293.41,7.52,D
16.24826,107.22415,310.68,1.21,1.09,2025-10-03,0724,Aqua,MODIS,65,6.1NRT,294.98,6.29,D
15.95281,107.98205,309.8,1.12,1.05,2025-10-03,0724,Aqua,MODIS,60,6.1NRT,293.97,7.48,D
15.95436,107.99202,316.75,1.12,1.05,2025-10-03,0724,Aqua,MODIS,73,6.1NRT,294.45,13.54,D
15.94705,108.12612,321.64,1.1,1.05,2025-10-03,0724,Aqua,MODIS,78,6.1NRT,296.2,14.68,D
15.73903,108.27039,311.3,1.09,1.04,2025-10-03,0724,Aqua,MODIS,56,6.1NRT,295.61,5.19,D
15.65909,107.99683,311.48,1.12,1.06,2025-10-03,0724,Aqua,MODIS,57,6.1NRT,295.7,6.23,D
15.65465,108.02884,322.04,1.12,1.06,2025-10-03,0724,Aqua,MODIS,79,6.1NRT,295.63,17.13,D
15.54056,108.07565,310.95,1.12,1.05,2025-10-03,0724,Aqua,MODIS,55,6.1NRT,295.48,5.4,D
15.56131,108.26675,311.25,1.1,1.04,2025-10-03,0724,Aqua,MODIS,64,6.1NRT,294.23,6.97,D
15.5128,108.00278,310.37,1.13,1.06,2025-10-03,0724,Aqua,MODIS,63,6.1NRT,295.14,5.5,D
15.4663,107.94797,310.43,1.14,1.06,2025-10-03,0724,Aqua,MODIS,64,6.1NRT,295.1,6.37,D
15.49837,108.33323,311.65,1.09,1.04,2025-10-03,0724,Aqua,MODIS,65,6.1NRT,295.09,5.14,D
15.39223,107.78188,312.52,1.16,1.07,2025-10-03,0724,Aqua,MODIS,63,6.1NRT,295.8,8.59,D
15.43735,108.2388,315.2,1.1,1.05,2025-10-03,0724,Aqua,MODIS,29,6.1NRT,293.98,9.3,D
15.42821,108.24033,317.08,1.1,1.05,2025-10-03,0724,Aqua,MODIS,67,6.1NRT,295.04,11.14,D
15.42976,108.25029,320.8,1.1,1.05,2025-10-03,0724,Aqua,MODIS,77,6.1NRT,295.61,14.81,D
15.44953,108.3782,310.66,1.09,1.04,2025-10-03,0724,Aqua,MODIS,63,6.1NRT,295.38,5.3,D
15.42221,108.32225,312.99,1.1,1.04,2025-10-03,0724,Aqua,MODIS,67,6.1NRT,296.24,6.83,D
15.40098,108.30592,311.2,1.1,1.04,2025-10-03,0724,Aqua,MODIS,57,6.1NRT,295.27,4.7,D
15.29872,108.78115,351.95,1.06,1.03,2025-10-03,0724,Aqua,MODIS,96,6.1NRT,297.22,63.98,D
15.30018,108.79066,319.57,1.06,1.03,2025-10-03,0724,Aqua,MODIS,77,6.1NRT,296.3,10.83,D
15.22718,108.43852,311.3,1.09,1.04,2025-10-03,0724,Aqua,MODIS,65,6.1NRT,294.76,7.77,D
15.19187,108.27299,317.61,1.11,1.05,2025-10-03,0724,Aqua,MODIS,69,6.1NRT,294.98,13.97,D
15.22068,108.69216,333.89,1.07,1.03,2025-10-03,0724,Aqua,MODIS,88,6.1NRT,296.75,30.07,D
15.22215,108.70174,345.02,1.06,1.03,2025-10-03,0724,Aqua,MODIS,93,6.1NRT,296.66,50.09,D
15.21131,108.81104,315.15,1.06,1.03,2025-10-03,0724,Aqua,MODIS,55,6.1NRT,296.18,6.61,D
15.08328,108.46411,310.36,1.09,1.04,2025-10-03,0724,Aqua,MODIS,63,6.1NRT,296.28,5.42,D
15.05299,108.38915,312.92,1.1,1.04,2025-10-03,0724,Aqua,MODIS,67,6.1NRT,295.34,8.04,D
15.00194,108.47292,312.84,1.09,1.04,2025-10-03,0724,Aqua,MODIS,68,6.1NRT,296.71,5.63,D
15.00344,108.48261,316.66,1.09,1.04,2025-10-03,0724,Aqua,MODIS,73,6.1NRT,297.33,9.11,D
15.01243,108.54105,312.01,1.08,1.04,2025-10-03,0724,Aqua,MODIS,0,6.1NRT,296.7,5.39,D
14.91679,108.46391,312.93,1.09,1.04,2025-10-03,0724,Aqua,MODIS,68,6.1NRT,295.9,7.18,D
14.91827,108.47347,310.57,1.09,1.04,2025-10-03,0724,Aqua,MODIS,64,6.1NRT,296.5,5.04,D
14.93262,108.80767,314.9,1.06,1.03,2025-10-03,0724,Aqua,MODIS,66,6.1NRT,295.38,8.77,D
14.8972,108.87745,315.26,1.06,1.03,2025-10-03,0724,Aqua,MODIS,59,6.1NRT,294.78,8.44,D
14.77519,108.74773,319.45,1.07,1.03,2025-10-03,0724,Aqua,MODIS,76,6.1NRT,295.21,13.27,D
14.7271,108.97592,311.11,1.05,1.02,2025-10-03,0724,Aqua,MODIS,59,6.1NRT,293.77,5.4,D
14.33044,108.86148,314.88,1.07,1.03,2025-10-03,0724,Aqua,MODIS,70,6.1NRT,291.44,9.48,D
14.33184,108.87064,311.14,1.07,1.03,2025-10-03,0724,Aqua,MODIS,64,6.1NRT,291.87,6.39,D
14.20701,109.02395,317.16,1.06,1.03,2025-10-03,0724,Aqua,MODIS,73,6.1NRT,293.48,9.91,D
14.19223,109.10936,320.37,1.05,1.02,2025-10-03,0724,Aqua,MODIS,75,6.1NRT,294.47,13.98,D
14.18328,109.11071,323.84,1.05,1.02,2025-10-03,0724,Aqua,MODIS,79,6.1NRT,293.07,17.67,D
14.05035,108.78763,315.2,1.08,1.04,2025-10-03,0724,Aqua,MODIS,68,6.1NRT,294.15,8.92,D
13.10555,108.96319,318.48,1.09,1.04,2025-10-03,0724,Aqua,MODIS,74,6.1NRT,292.05,13.35,D
13.09326,109.06382,313.03,1.08,1.04,2025-10-03,0724,Aqua,MODIS,67,6.1NRT,294.78,6.76,D
12.92874,108.83531,312.12,1.1,1.05,2025-10-03,0724,Aqua,MODIS,65,6.1NRT,293.79,7.53,D
12.59031,109.10279,315.37,1.08,1.04,2025-10-03,0724,Aqua,MODIS,74,6.1NRT,294.36,8.02,D
12.48975,108.57375,309.41,1.15,1.07,2025-10-03,0724,Aqua,MODIS,67,6.1NRT,285.05,7.68,D
12.49135,108.58399,326.56,1.14,1.07,2025-10-03,0724,Aqua,MODIS,84,6.1NRT,282.33,27.06,D
10.97927,107.538,308.08,1.38,1.16,2025-10-03,0724,Aqua,MODIS,45,6.1NRT,289.26,6.87,D
10.71192,107.35194,308.46,1.44,1.19,2025-10-03,0724,Aqua,MODIS,54,6.1NRT,286.01,6.82,D
16.6566,106.94975,313.41,1.24,1.11,2025-10-03,0724,Aqua,MODIS,68,6.1NRT,292.74,10.86,D
19.98126,105.63014,315.91,1.32,1.14,2025-10-03,0726,Aqua,MODIS,70,6.1NRT,299.9,9.45,D
18.10815,106.25441,318.7,1.29,1.13,2025-10-03,0726,Aqua,MODIS,74,6.1NRT,296.5,12.72,D
18.10519,106.24941,316.27,1.3,1.13,2025-10-03,0726,Aqua,MODIS,66,6.1NRT,296.25,9.81,D
17.92167,106.00407,311.32,1.35,1.15,2025-10-03,0726,Aqua,MODIS,61,6.1NRT,294.65,8.72,D
17.88514,105.90977,306.91,1.37,1.16,2025-10-03,0726,Aqua,MODIS,21,6.1NRT,292.5,5.27,D
17.88715,105.92175,308.85,1.37,1.16,2025-10-03,0726,Aqua,MODIS,47,6.1NRT,293.48,6.89,D
17.84826,105.9362,317.17,1.37,1.16,2025-10-03,0726,Aqua,MODIS,72,6.1NRT,292.84,17.11,D
17.85032,105.9487,317.88,1.37,1.16,2025-10-03,0726,Aqua,MODIS,73,6.1NRT,293.39,17.83,D
17.81335,106.22279,311.56,1.31,1.14,2025-10-03,0726,Aqua,MODIS,40,6.1NRT,296.87,7.08,D
17.68814,106.3984,314.73,1.29,1.13,2025-10-03,0726,Aqua,MODIS,51,6.1NRT,295.56,9.37,D
17.66582,106.45576,349.8,1.28,1.12,2025-10-03,0726,Aqua,MODIS,90,6.1NRT,296.2,80.79,D
17.66769,106.46735,315.09,1.28,1.12,2025-10-03,0726,Aqua,MODIS,65,6.1NRT,295.79,10.37,D
21.0727,106.908,309.87,1.1,1.05,2025-10-03,0726,Aqua,MODIS,42,6.1NRT,290.85,6.99,D
21.02463,106.9591,311.12,1.1,1.04,2025-10-03,0726,Aqua,MODIS,51,6.1NRT,292.28,7.25,D
21.335,105.34072,315.77,1.31,1.14,2025-10-03,0726,Aqua,MODIS,60,6.1NRT,297.43,9.61,D
18.75261,105.14419,311.52,1.49,1.21,2025-10-03,0726,Aqua,MODIS,62,6.1NRT,296.53,10.09,D
19.70091,105.36868,309.81,1.39,1.17,2025-10-03,0726,Aqua,MODIS,61,6.1NRT,296.5,6.85,D
21.42009,107.74391,314.26,1.02,1.01,2025-10-04,0217,Terra,MODIS,0,6.1NRT,297.5,7.09,D
15.91213,108.10863,306.19,1.17,1.08,2025-10-04,0219,Terra,MODIS,35,6.1NRT,278.29,6.23,D
15.96309,108.00362,304.51,1.15,1.07,2025-10-04,0219,Terra,MODIS,41,6.1NRT,287.02,5.25,D
16.12547,108.08594,309.4,1.16,1.07,2025-10-04,0219,Terra,MODIS,26,6.1NRT,294.33,4.78,D
16.33073,107.54179,306.87,1.09,1.04,2025-10-04,0219,Terra,MODIS,52,6.1NRT,288.82,4.97,D
17.4422,106.46977,312.73,1.01,1,2025-10-04,0219,Terra,MODIS,65,6.1NRT,295.84,6.23,D
10.93309,106.45217,305.79,1.1,1.05,2025-10-04,0219,Terra,MODIS,13,6.1NRT,281.2,3.58,D
11.1354,106.33595,314.66,1.09,1.04,2025-10-04,0219,Terra,MODIS,22,6.1NRT,292.49,6.76,D
11.67285,108.78114,313.72,1.47,1.2,2025-10-04,0219,Terra,MODIS,20,6.1NRT,295.8,9.93,D
12.14872,109.07273,312.03,1.52,1.22,2025-10-04,0219,Terra,MODIS,52,6.1NRT,293.94,9.27,D
12.70575,108.65249,304.47,1.39,1.17,2025-10-04,0219,Terra,MODIS,28,6.1NRT,282.64,5.64,D
15.12148,108.57092,306.79,1.27,1.12,2025-10-04,0219,Terra,MODIS,52,6.1NRT,281.99,5.93,D
15.12434,108.56556,308.29,1.26,1.12,2025-10-04,0219,Terra,MODIS,54,6.1NRT,284.13,7.37,D
15.3125,108.14811,302.58,1.19,1.09,2025-10-04,0219,Terra,MODIS,42,6.1NRT,276.57,5.96,D
15.52777,108.14103,309,1.18,1.08,2025-10-04,0219,Terra,MODIS,65,6.1NRT,289.22,7.26,D
15.60974,108.08355,316.32,1.17,1.08,2025-10-04,0219,Terra,MODIS,75,6.1NRT,284.71,15.28,D
15.6114,108.07282,324.47,1.17,1.08,2025-10-04,0219,Terra,MODIS,82,6.1NRT,285.34,25.35,D
15.68653,108.05944,309.96,1.17,1.08,2025-10-04,0219,Terra,MODIS,66,6.1NRT,289.38,7.5,D
15.77204,107.81661,310.44,1.13,1.06,2025-10-04,0219,Terra,MODIS,66,6.1NRT,286.64,8.09,D
15.74772,108.38438,308.43,1.21,1.09,2025-10-04,0219,Terra,MODIS,53,6.1NRT,281.13,6.59,D
15.76648,108.26436,307.71,1.19,1.09,2025-10-04,0219,Terra,MODIS,57,6.1NRT,273.17,8.75,D
15.82492,108.01241,311.83,1.16,1.07,2025-10-04,0219,Terra,MODIS,49,6.1NRT,291.81,7.27,D
15.87693,107.96249,310.3,1.15,1.07,2025-10-04,0219,Terra,MODIS,66,6.1NRT,289.46,7.7,D
17.44354,106.46052,310.58,1.01,1,2025-10-04,0219,Terra,MODIS,60,6.1NRT,294.98,4.74,D
18.38003,105.59677,322.11,1.01,1,2025-10-04,0219,Terra,MODIS,77,6.1NRT,297.61,13.98,D
19.4628,105.29893,308.82,1.03,1.02,2025-10-04,0219,Terra,MODIS,51,6.1NRT,295.29,3.91,D
9.64058,105.9582,314.13,1.08,1.04,2025-10-04,0221,Terra,MODIS,69,6.1NRT,292.98,7.99,D
9.1681,105.15164,312.03,1.03,1.01,2025-10-04,0221,Terra,MODIS,38,6.1NRT,293.53,5.32,D
15.81634,107.89916,303.56,1.18,1.08,2025-10-06,0200,Terra,MODIS,36,6.1NRT,278.78,6.35,D
12.82065,108.86264,306.31,1.03,1.01,2025-10-06,0200,Terra,MODIS,63,6.1NRT,282.85,5.67,D
14.76185,109.02224,305.47,1.04,1.02,2025-10-06,0200,Terra,MODIS,41,6.1NRT,283.43,3.39,D
14.94656,108.88694,309.15,1.05,1.02,2025-10-06,0200,Terra,MODIS,63,6.1NRT,288.77,4.61,D
